Category,Product Name,Location,Price,Overall Rating,Number Sold,Total Review,Customer Rating,Customer Review,Sentiment,Emotion,Product Short
Automotive,baseus c1 mini car vacuum cleaner portable penghisap debu laptop/meja - hitam,Jakarta Utara,1069000,4.9,1790,1001,5,sedotannya kuat. harganya murah. mudah dibersihkan. kabel listrik panjang.,Positive,Happy,baseus c1 mini car vacuum...
Automotive,baseus c1 mini car vacuum cleaner portable penghisap debu laptop/meja - hitam,Jakarta Utara,1069000,4.9,1790,1001,5,"brg diterima dlm keadaan baik. belom dicoba, mudah2an sesuai harapan",Positive,Happy,baseus c1 mini car vacuum...
Automotive,baseus c1 mini car vacuum cleaner portable penghisap debu laptop/meja - hitam,Jakarta Utara,1069000,4.9,1790,1001,5,bagus alatnya dan bagus service nya cepat nyampe barangnya,Positive,Happy,baseus c1 mini car vacuum...
Automotive,antifog embun besar kaca spion & jendela mobil sticker anti fog hujan - spion 9.5x13.5,Jakarta Barat,8500,4.8,3688,1091,5,"pesanan sesuai deskripsi,pengiriman cepat",Positive,Happy,antifog embun besar kaca ...
Automotive,antifog embun besar kaca spion & jendela mobil sticker anti fog hujan - spion 9.5x13.5,Jakarta Barat,8500,4.8,3688,1091,5,berfungsi sesuai deskripsi,Positive,Happy,antifog embun besar kaca ...
Automotive,antifog embun besar kaca spion & jendela mobil sticker anti fog hujan - spion 9.5x13.5,Jakarta Barat,8500,4.8,3688,1091,5,"berfungsi sebagaimana mestinya, mantapp",Positive,Happy,antifog embun besar kaca ...
Automotive,baseus car wax lazy manual waxing perawatan mobil cuci mobil - hitam,Jakarta Utara,299000,4.7,1396,777,5,paket aman....tq gan,Positive,Happy,baseus car wax lazy manua...
Automotive,baseus car wax lazy manual waxing perawatan mobil cuci mobil - hitam,Jakarta Utara,299000,4.7,1396,777,5,"barang sudah diterima sesuai dgn deskripsinya, terimakasih",Positive,Happy,baseus car wax lazy manua...
Automotive,baseus car wax lazy manual waxing perawatan mobil cuci mobil - hitam,Jakarta Utara,299000,4.7,1396,777,5,barang ok sesuai pesanan,Positive,Happy,baseus car wax lazy manua...
Automotive,3m clay bar claybar detailing salon mobil menghilangkan noda aspal,Jakarta Barat,10088,4.7,5932,925,5,sudah sampai dan lengkap y gan. trins,Positive,Happy,3m clay bar claybar detai...
Automotive,3m clay bar claybar detailing salon mobil menghilangkan noda aspal,Jakarta Barat,10088,4.7,5932,925,5,pengiriman on time dan produk berfungsi baik seperti harapan.,Positive,Happy,3m clay bar claybar detai...
Automotive,3m clay bar claybar detailing salon mobil menghilangkan noda aspal,Jakarta Barat,10088,4.7,5932,925,5,"sudah saya terima barangnya gan, makasi...",Positive,Happy,3m clay bar claybar detai...
Automotive,sepasang lampu tembak sorot 6 mata led spion motor 6 watt 12volt,Jakarta Barat,37500,4.7,571,347,5,"barang mantap, sesuai deskripsi, tapi belum di coba , semoga awet ??",Positive,Happy,sepasang lampu tembak sor...
Automotive,sepasang lampu tembak sorot 6 mata led spion motor 6 watt 12volt,Jakarta Barat,37500,4.7,571,347,5,makasih.... penjual responsif... barang diterima dengan aman... semoga awet,Positive,Happy,sepasang lampu tembak sor...
Automotive,sepasang lampu tembak sorot 6 mata led spion motor 6 watt 12volt,Jakarta Barat,37500,4.7,571,347,5,"puas bgt sama toko ini, responnya full cepet bgt, pelayanannya juga diatas standart..",Positive,Happy,sepasang lampu tembak sor...
Automotive,sepasang lampu tembak sorot 6 mata led spion motor 6 watt 12volt,Jakarta Barat,37500,4.7,571,347,5,iya brang nya bagus,Positive,Happy,sepasang lampu tembak sor...
Automotive,sepasang lampu tembak sorot 6 mata led spion motor 6 watt 12volt,Jakarta Barat,37500,4.7,571,347,5,sesuai dengan gambar dan ok ..trims,Positive,Happy,sepasang lampu tembak sor...
Automotive,orios led h6/m5 dc 6000k lampu motor,Jakarta Pusat,16200,4.8,1400,399,5,lampunya terang!. pancaran cahaya lampu yg baik. produk original ??. langsung pasang tinggal liat cahaya mlm gmn!!!,Positive,Happy,orios led h6/m5 dc 6000k ...
Automotive,orios led h6/m5 dc 6000k lampu motor,Jakarta Pusat,16200,4.8,1400,399,5,"barang cepat sampai, bolamnya awet dan terang banget, tokonya baik kurir baik, jangan ragu beli di toko ini....",Positive,Happy,orios led h6/m5 dc 6000k ...
Automotive,orios led h6/m5 dc 6000k lampu motor,Jakarta Pusat,16200,4.8,1400,399,5,"kualitas bagus.. packing safety bingitz.. cm syg pengiriman lama, klo boleh saran pake si cepat lbh bagus.",Positive,Happy,orios led h6/m5 dc 6000k ...
Automotive,orios led h6/m5 dc 6000k lampu motor,Jakarta Pusat,16200,4.8,1400,399,5,lampunya terang!. pancaran cahaya lampu yg baik. produk original ??.,Positive,Happy,orios led h6/m5 dc 6000k ...
Automotive,orios led h6/m5 dc 6000k lampu motor,Jakarta Pusat,16200,4.8,1400,399,5,"barang cpt smpk, sesuai sm yg di gambar, barang bagus berfungsi lampunya terang",Positive,Happy,orios led h6/m5 dc 6000k ...
Automotive,orios led h6/m5 dc 6000k lampu motor,Jakarta Pusat,16200,4.8,1400,399,5,"barang bagus orderan ke 2, semoga nyala semualampunya terang!. pancaran cahaya lampu yg baik. produk original ??.",Positive,Happy,orios led h6/m5 dc 6000k ...
Automotive,hayaidesu keychain gantungan kunci aksesoris variasi motor mobil - hitam,Jakarta Selatan,25000,4.9,7884,4397,5,produk sesuai deskripsi??. variasi produk beragam. berfungsi dengan baik.,Positive,Happy,hayaidesu keychain gantun...
Automotive,hayaidesu keychain gantungan kunci aksesoris variasi motor mobil - hitam,Jakarta Selatan,25000,4.9,7884,4397,5,"barang cpt sampe, sesuai pesanan. packingnya rapi. respon seller??",Positive,Happy,hayaidesu keychain gantun...
Automotive,lampu depan led philips m5 original 100% beat fi vario 125 mio m3 dll,Jakarta Barat,67000,4.9,9254,5642,5,sesuai deskripsi� seller gercep & interaktif� rekomended �,Positive,Happy,lampu depan led philips m...
Automotive,lampu depan led philips m5 original 100% beat fi vario 125 mio m3 dll,Jakarta Barat,67000,4.9,9254,5642,5,produk original ??.,Positive,Happy,lampu depan led philips m...
Automotive,hayaidesu keychain gantungan kunci aksesoris variasi motor mobil - hitam,Jakarta Selatan,25000,4.9,7884,4399,5,produk sesuai deskripsi??.,Positive,Happy,hayaidesu keychain gantun...
Automotive,hayaidesu keychain gantungan kunci aksesoris variasi motor mobil - hitam,Jakarta Selatan,25000,4.9,7884,4399,5,"produk sesuai deskripsi??. berfungsi dengan baik. dapet stiker jg,thx yaa",Positive,Happy,hayaidesu keychain gantun...
Automotive,hayaidesu keychain gantungan kunci aksesoris variasi motor mobil - hitam,Jakarta Selatan,25000,4.9,7884,4399,5,harganya murah kualitas barangnya keren abis..gak nyesel dah belinya,Positive,Happy,hayaidesu keychain gantun...
Automotive,hayaidesu keychain gantungan kunci aksesoris variasi motor mobil - hitam,Jakarta Selatan,25000,4.9,7884,4399,5,"produk mantap, produk sesuai deskripsi??. variasi produk beragam.",Positive,Happy,hayaidesu keychain gantun...
Automotive,hayaidesu keychain gantungan kunci aksesoris variasi motor mobil - hitam,Jakarta Selatan,25000,4.9,7884,4399,5,gantungan kuncinya bagus,Positive,Happy,hayaidesu keychain gantun...
Automotive,hayaidesu keychain gantungan kunci aksesoris variasi motor mobil - hitam,Jakarta Selatan,25000,4.9,7884,4399,5,"mantap, sesuai pesanan, pengantaran cepatproduk sesuai deskripsi??.",Positive,Happy,hayaidesu keychain gantun...
Automotive,hayaidesu keychain gantungan kunci aksesoris variasi motor mobil - hitam,Jakarta Selatan,25000,4.9,7884,4399,5,"produk sesuai deskripsi??. kualitas produk bagus, karetnya tebal, buatannya rapi & halus. thanks seller for flash sale.",Positive,Happy,hayaidesu keychain gantun...
Automotive,3m smart sponge (spon cuci mobil 3m) size: 10 cm x 15 cm,Kab.eBekasi,13900,4.9,15200,4353,1,barang yang dikirim tidak sesuai dengan barang yang diterima,Negative,Sadness,3m smart sponge (spon cuc...
Automotive,3m smart sponge (spon cuci mobil 3m) size: 10 cm x 15 cm,Kab.eBekasi,13900,4.9,15200,4353,1,"baru kali ini beli di toped pelayanan mengecewakan sekali, jasa pengiriman diganti tanpa pemberitahuan, dan akhirnya pengiriman telat. payah.",Negative,Sadness,3m smart sponge (spon cuc...
Automotive,3m smart sponge (spon cuci mobil 3m) size: 10 cm x 15 cm,Kab.eBekasi,13900,4.9,15200,4353,1,"pembelian kedua tapi baru buka langsung sobek bagian atas, :(",Negative,Sadness,3m smart sponge (spon cuc...
Automotive,kit auto glass cleaner pump 500ml - pembersih kaca mobil,Jakarta Selatan,28800,4.8,3877,1961,1,"td nya sy request utk cancel mo ganti p�byran nya pake gopay dr ovo td nya krn ada cash back, tp nggak dicancel sm toko tetap diproses aja. sgt m�ngecewakan.",Negative,Sadness,kit auto glass cleaner pu...
Automotive,kit auto glass cleaner pump 500ml - pembersih kaca mobil,Jakarta Selatan,28800,4.8,3877,1961,1,barang ga sesuai. kecewa,Negative,Sadness,kit auto glass cleaner pu...
Automotive,kit auto glass cleaner pump 500ml - pembersih kaca mobil,Jakarta Selatan,28800,4.8,3877,1961,1,kurang memuaskan dalam pengiriman,Negative,Sadness,kit auto glass cleaner pu...
Automotive,bubble wrap plastik pembungkus helm,Kota Bekasi,5000,4.9,22500,9855,1,kecewa deh beli helm sudah pakai bubble wrap tp masih lecet di bagian dalam visor helm lg. berarti bukan lecet dari pengiriman. tanggapan penjual juga tidak baik.,Negative,Sadness,bubble wrap plastik pembu...
Automotive,bubble wrap plastik pembungkus helm,Kota Bekasi,5000,4.9,22500,9855,1,mengecewakan,Negative,Sadness,bubble wrap plastik pembu...
Automotive,bubble wrap plastik pembungkus helm,Kota Bekasi,5000,4.9,22500,9855,1,"barang tidak sesuai, dikirim yang lebih murah selisih harga barang tidak dapat direfund. barang lecet padahal beli extra bubblewarp.",Negative,Sadness,bubble wrap plastik pembu...
Automotive,baseus c1 mini car vacuum cleaner portable penghisap debu laptop/meja - hitam,Jakarta Utara,1069000,4.9,1790,1001,1,alat tidak berfungsi,Negative,Sadness,baseus c1 mini car vacuum...
Automotive,antifog embun besar kaca spion & jendela mobil sticker anti fog hujan - spion 9.5x13.5,Jakarta Barat,8500,4.8,3688,1091,1,"mudah copot, tidak lengket di kaca mobil atau spion",Negative,Sadness,antifog embun besar kaca ...
Automotive,antifog embun besar kaca spion & jendela mobil sticker anti fog hujan - spion 9.5x13.6,Jakarta Barat,8500,4.8,3688,1091,1,barang datang aja gak sesuai ukuran,Negative,Sadness,antifog embun besar kaca ...
Automotive,antifog embun besar kaca spion & jendela mobil sticker anti fog hujan - spion 9.5x13.7,Jakarta Barat,8500,4.8,3688,1091,2,barang nya tidak sesuai dgn anti fog embun besar kaca besar & jendela mobill yang ada hanya jendela mobil nya saja,Negative,Sadness,antifog embun besar kaca ...
Automotive,baseus car wax lazy manual waxing perawatan mobil cuci mobil - hitam,Jakarta Utara,299000,4.7,1396,777,1,tidak sesuai ekpetasi.,Negative,Sadness,baseus car wax lazy manua...
Automotive,baseus car wax lazy manual waxing perawatan mobil cuci mobil - hitam,Jakarta Utara,299000,4.7,1396,777,1,"luar biasa kecewa untuk ke 2 kalinya, emang susah dah cari penjual yang jujur ?????",Negative,Sadness,baseus car wax lazy manua...
Automotive,baseus car wax lazy manual waxing perawatan mobil cuci mobil - hitam,Jakarta Utara,299000,4.7,1396,777,1,packing hancur sampai lebur sampai rumah,Negative,Sadness,baseus car wax lazy manua...
Automotive,3m clay bar claybar detailing salon mobil menghilangkan noda aspal,Jakarta Barat,10088,4.7,5932,925,1,penggunaan dan fungsi tdk bagus,Negative,Sadness,3m clay bar claybar detai...
Automotive,lampu led motor h6 hi-lo 8w+8w ac dc ayoto m2b bebek dan matic - putih/putih,Jakarta Barat,30600,4.9,20400,5196,1,sangat sangat kecewa belanja ditoko ini.. hati hatilah belanja ditoko..,Negative,Sadness,lampu led motor h6 hi-lo ...
Automotive,scratch remover premium penghilang baret lecet body compound mobil - scratch remover,Kota Depok ,45000,4.8,8576,548,1,"kecewa , malah bikin body mobil jd kusam setelah di pakai , mobil malah jd ga kinclong lg",Negative,Sadness,scratch remover premium p...
Automotive,pembersih kaca mobil efek daun talas obat penghilang anti jamur kaca - 100ml,Kota Depok ,35000,4.8,13500,173,1,saya sangat kecewa belanja di toko ini. respon penjual cuek. tanggapan lama. begitu datang barang tumpah basah. satu minggu baru datang. tidak tau di kirim nya lama atau di pengiriman nya lama.,Negative,Sadness,pembersih kaca mobil efek...
Automotive,oli aisin afw vi dextron 6 auto matic transmisi fully synthetic 1 ltr,Jakarta Utara,93000,4.9,1153,175,5,barang tdk sesuai harus dtng 16 pc.sampai tempat cuma 4liter sangat kecewa,Negative,Sadness,oli aisin afw vi dextron ...
Automotive,parfum mobil kopi bali original pewangi kendaraan car coffee perfume,Jakarta Barat,2500,4.7,318600,7310,1,"barang datang, bungkus plastik segel kantong kopi nya udh terbuka semua, tidak ada aroma kopi sama sekali, kecewa!!",Negative,Sadness,parfum mobil kopi bali or...
Automotive,baseus vehicle hook gantungan mobil car hanger holder - hitam,Kota Tangerang Selatan,39000,4.9,6477,3490,1,admin ga niat kerja.. komplain tidak selesai.. sudah minta bintang.. ya sudah kasih bintang 1. kasihan bosnya punya karyawan yg tidak ada empati sama komplain (tidak pernah update perkembangan komplain),Negative,Sadness,baseus vehicle hook gantu...
Automotive,charger aki portable 12v/2a mobil | motor,Jakarta Barat,98000,4.9,2903,871,1,ga berfungsi kecewa bgt,Negative,Sadness,charger aki portable 12v/...
Automotive,mpx2 oil oli mpx2 matic for honda,Jakarta Barat,25999,4.9,12500,3436,1,barang nya salah krim minta kampas rem di kasih oli gear hadeh ..kecewa lah,Negative,Sadness,mpx2 oil oli mpx2 matic f...
Automotive,mpx2 oil oli mpx2 matic for honda,Jakarta Barat,25999,4.9,12500,3436,1,kecewa bawa tidak sesuai pesanan pesan 10 yg datang cuma 8 botol,Negative,Sadness,mpx2 oil oli mpx2 matic f...
Automotive,mpx2 oil oli mpx2 matic for honda,Jakarta Barat,25999,4.9,12500,3436,1,oli ny palsu pantesan murah kecewa lah,Negative,Sadness,mpx2 oil oli mpx2 matic f...
Automotive,mpx2 oil oli mpx2 matic for honda,Jakarta Barat,25999,4.9,12500,3436,1,"packing nya bocor,oli kemana mana kecewa.",Negative,Sadness,mpx2 oil oli mpx2 matic f...
Automotive,hazecool ac cleaner - pembersih ac split & ac mobil,Jakarta Barat,50000,4.8,15300,6186,1,product tidak bisa spray sudah di kocok berkali-kali ..tidak bisa dipakai.tidak recomended..kecewa,Negative,Sadness,hazecool ac cleaner - pem...
Automotive,hazecool ac cleaner - pembersih ac split & ac mobil,Jakarta Barat,50000,4.8,15300,6186,1,hazecool ac cleaner - pembersih ac split & ac mobil,Negative,Sadness,hazecool ac cleaner - pem...
Automotive,hazecool ac cleaner - pembersih ac split & ac mobil,Jakarta Barat,50000,4.8,15300,6186,1,barangnya jelek ngerusak filter ac pdhal blm lm ganti.,Negative,Sadness,hazecool ac cleaner - pem...
Automotive,masker sport sherlock olahraga sepeda dual valve filter carbon n95,Jakarta Timur,50000,4.8,5659,2466,1,maaf barangnya kurang bagus filternya di pakai 1x udh lepas...kecewa,Negative,Sadness,masker sport sherlock ola...
Automotive,masker sport sherlock olahraga sepeda dual valve filter carbon n95,Jakarta Timur,50000,4.8,5659,2466,1,gak nyaman dipakai.,Negative,Sadness,masker sport sherlock ola...
Automotive,tempat holder multifungsi tissue + kartu sunvisor mobil | premium - coklat,Jakarta Barat,157500,4.9,1096,616,1,kecewa dengan kwalitasnya,Negative,Sadness,tempat holder multifungsi...
Automotive,tempat holder multifungsi tissue + kartu sunvisor mobil | premium - coklat,Jakarta Barat,157500,4.9,1096,616,1,gambar tempelnya tdk rapi .. dan bnyk yg ngelupas..,Negative,Sadness,tempat holder multifungsi...
Automotive,glade diamond aqua reg 80ml,Jakarta Selatan,40500,4.8,1388,630,1,agak kecewa karna isinya tumpah sampai setengah dan pengiriman juga lama.,Negative,Sadness,glade diamond aqua reg 80...
Automotive,glade diamond aqua reg 80ml,Jakarta Selatan,40500,4.8,1388,630,1,sangat kecewa..barang rejectan di jual..pelayanan sangat buruk..kya ga butuh uang..respon buruk parah.kalo barang ga ada bisa konfirmasi dlu..gak asal kirim yg dibeli apa yg dikirim apa,Negative,Sadness,glade diamond aqua reg 80...
Automotive,glade diamond aqua reg 80ml,Jakarta Selatan,40500,4.8,1388,630,1,gak sesuai dgn pesanan dan pengiriman pengganyian produl tanpa konfirmasi,Negative,Sadness,glade diamond aqua reg 80...
Automotive,bubble wrap plastik pembungkus helm,Kota Bekasi,5000,4.9,22500,9855,1,"pesen 2 lapis, dikasih selapis, untung aja visornya aman, amsyong",Negative,Anger,bubble wrap plastik pembu...
Automotive,bubble wrap plastik pembungkus helm,Kota Bekasi,5000,4.9,22500,9855,1,ampas,Negative,Anger,bubble wrap plastik pembu...
Automotive,baseus c1 mini car vacuum cleaner portable penghisap debu laptop/meja - hitam,Jakarta Utara,1069000,4.9,1790,1001,1,barang tidak dapat di operasikan .. sudah menghubungi customer service belom ada response,Negative,Anger,baseus c1 mini car vacuum...
Automotive,baseus c1 mini car vacuum cleaner portable penghisap debu laptop/meja - hitam,Jakarta Utara,1069000,4.9,1790,1001,1,"hisapan lemah, suara sangat bising",Negative,Anger,baseus c1 mini car vacuum...
Automotive,baseus car wax lazy manual waxing perawatan mobil cuci mobil - hitam,Jakarta Utara,299000,4.7,1396,777,1,"ternyata banyak yg kena tipu.. judulnya ada machine ternyata mesin otot tangan sendiri.. bs retur gak yah ini? useless lah kl kyk gini.. kl bs retur, chat saya dan akan saya ubah bintang nya!!",Negative,Anger,baseus car wax lazy manua...
